Xvalue,Yvalue,Zvalue,,TPC,PD,Prob,,X90,Y90,Z90,,X80,Y80,Z80,,X70,Y70,Z70,,X60,Y60,Z60
100.4,2498.6,0.2958,,,,,,,,,,,,,,,,,,,,
98.1,2510.5,0.2958,,,,,,,,,,,,,,,,,,,,
87.8,2725.3,0.2958,,,,,,,,,,,,,,,,,,,,
89.7,2656.4,0.2952,,,,,,,,,,,,,,,,,,,,
92.9,2574.6,0.295,,,,,,,,,,,,,,,,,,,,
106.3,2476.2,0.2948,,,,,,,,,,,,,,,,,,,,
85.4,2990.1,0.2948,,,,,,,,,,,,,,,,,,,,
90.5,2632.4,0.2948,,,,,,,,,,,,,,,,,,,,
100.1,2498.6,0.2946,,,,,,,,,,,,,,,,,,,,
91.7,2597.7,0.2946,,,,,,,,,,,,,,,,,,,,
94.2,2550.9,0.2944,,,,,,,,,,,,,,,,,,,,
94.1,2550.3,0.2936,,,,,,,,,,,,,,,,,,,,
115.9,2465.3,0.2934,,,,,,,,,,,,,,,,,,,,
86.9,2775.4,0.2932,,,,,,,,,,,,,,,,,,,,
102.5,2484.7,0.293,,,,,,,,,,,,,,,,,,,,
90.7,2622.5,0.293,,,,,,,,,,,,,,,,,,,,
104.6,2478.3,0.2928,,,,,,,,,,,,,,,,,,,,
100.6,2494.3,0.2926,,,,,,,,,,,,,,,,,,,,
88.5,2683.3,0.2924,,,,,,,,,,,,,,,,,,,,
88.6,2682,0.2922,,,,,,,,,,,,,,,,,,,,
95.2,2530.9,0.2922,,,,,,,,,,,,,,,,,,,,
100.7,2491,0.2918,,,,,,,,,,,,,,,,,,,,
100.2,2494.1,0.2918,,,,,,,,,,,,,,,,,,,,
85.2,3014.1,0.2914,,,,,,,,,,,,,,,,,,,,
98.3,2500.7,0.291,,,,,,,,,,,,,,,,,,,,
89.1,2662.2,0.291,,,,,,,,,,,,,,,,,,,,
89.6,2647,0.291,,,,,,,,,,,,,,,,,,,,
89.6,2650,0.291,,,,,,,,,,,,,,,,,,,,
93,2563.7,0.2906,,,,,,,,,,,,,,,,,,,,
112.6,2462,0.2902,,,,,,,,,,,,,,,,,,,,
98.6,2498.2,0.29,,,,,,,,,,,,,,,,,,,,
93.9,2546.1,0.29,,,,,,,,,,,,,,,,,,,,
85.1,3048.2,0.2898,,,,,,,,,,,,,,,,,,,,
87.7,2710.5,0.2898,,,,,,,,,,,,,,,,,,,,
94.9,2529.4,0.2898,,,,,,,,,,,,,,,,,,,,
84.7,3124.5,0.2896,,,,,,,,,,,,,,,,,,,,
93.3,2553,0.2896,,,,,,,,,,,,,,,,,,,,
84.7,3125.1,0.2894,,,,,,,,,,,,,,,,,,,,
84.8,3098.9,0.289,,,,,,,,,,,,,,,,,,,,
107.3,2465.4,0.289,,,,,,,,,,,,,,,,,,,,
86.4,2804.1,0.289,,,,,,,,,,,,,,,,,,,,
86.4,2806.6,0.2888,,,,,,,,,,,,,,,,,,,,
85.2,2983,0.2886,,,,,,,,,,,,,,,,,,,,
86.9,2752.3,0.2886,,,,,,,,,,,,,,,,,,,,
88.7,2671.9,0.2882,,,,,,,,,,,,,,,,,,,,
94,2541.1,0.288,,,,,,,,,,,,,,,,,,,,
91.3,2592.5,0.288,,,,,,,,,,,,,,,,,,,,
85.7,2881.6,0.2878,,,,,,,,,,,,,,,,,,,,
105.2,2468.9,0.2876,,,,,,,,,,,,,,,,,,,,
91.2,2591.9,0.2876,,,,,,,,,,,,,,,,,,,,
84.3,3247.5,0.2874,,,,,,,,,,,,,,,,,,,,
102.8,2475.3,0.2874,,,,,,,,,,,,,,,,,,,,
89.2,2650.7,0.2874,,,,,,,,,,,,,,,,,,,,
112,2456.4,0.2872,,,,,,,,,,,,,,,,,,,,
88.3,2677.9,0.2868,,,,,,,,,,,,,,,,,,,,
87.2,2730.2,0.2866,,,,,,,,,,,,,,,,,,,,
92.8,2554.6,0.286,,,,,,,,,,,,,,,,,,,,
84.5,3156.9,0.2856,,,,,,,,,,,,,,,,,,,,
91.7,2579.9,0.2856,,,,,,,,,,,,,,,,,,,,
84.6,3111.3,0.285,,,,,,,,,,,,,,,,,,,,
90.3,2613.2,0.2848,,,,,,,,,,,,,,,,,,,,
86,2829.3,0.2846,,,,,,,,,,,,,,,,,,,,
86.2,2800.4,0.2846,,,,,,,,,,,,,,,,,,,,
96.2,2507.6,0.2844,,,,,,,,,,,,,,,,,,,,
87.1,2723.9,0.2844,,,,,,,,,,,,,,,,,,,,
85,2978.3,0.284,,,,,,,,,,,,,,,,,,,,
85.2,2940.3,0.284,,,,,,,,,,,,,,,,,,,,
102.1,2473.1,0.2832,,,,,,,,,,,,,,,,,,,,
97.5,2495,0.2828,,,,,,,,,,,,,,,,,,,,
86,2813.5,0.2826,,,,,,,,,,,,,,,,,,,,
88.3,2664.8,0.2822,,,,,,,,,,,,,,,,,,,,
93.4,2538.3,0.2822,,,,,,,,,,,,,,,,,,,,
111.8,2451.4,0.282,,,,,,,,,,,,,,,,,,,,
104.9,2460.2,0.282,,,,,,,,,,,,,,,,,,,,
84.2,3150.3,0.2818,,,,,,,,,,,,,,,,,,,,
86.2,2777.3,0.2814,,,,,,,,,,,,,,,,,,,,
94.8,2517,0.2814,,,,,,,,,,,,,,,,,,,,
84.6,3063.6,0.2812,,,,,,,,,,,,,,,,,,,,
85.1,2944.1,0.2812,,,,,,,,,,,,,,,,,,,,
94.7,2516.6,0.2808,,,,,,,,,,,,,,,,,,,,
85.4,2877.8,0.2806,,,,,,,,,,,,,,,,,,,,
88.8,2643.7,0.2806,,,,,,,,,,,,,,,,,,,,
90.8,2588.6,0.2804,,,,,,,,,,,,,,,,,,,,
84.2,3127.3,0.2802,,,,,,,,,,,,,,,,,,,,
103.9,2457.4,0.2798,,,,,,,,,,,,,,,,,,,,
87.1,2708.4,0.2798,,,,,,,,,,,,,,,,,,,,
84.1,3149.7,0.2796,,,,,,,,,,,,,,,,,,,,
86.5,2743.2,0.2796,,,,,,,,,,,,,,,,,,,,
87.3,2700.6,0.2794,,,,,,,,,,,,,,,,,,,,
93.1,2538.4,0.2794,,,,,,,,,,,,,,,,,,,,
88.2,2657.7,0.2792,,,,,,,,,,,,,,,,,,,,
92.6,2544,0.2792,,,,,,,,,,,,,,,,,,,,
86.4,2755.5,0.279,,,,,,,,,,,,,,,,,,,,
86.5,2749.2,0.279,,,,,,,,,,,,,,,,,,,,
114,2446.3,0.2788,,,,,,,,,,,,,,,,,,,,
97.5,2486.9,0.2784,,,,,,,,,,,,,,,,,,,,
92.7,2542.6,0.2784,,,,,,,,,,,,,,,,,,,,
85,2930.2,0.2782,,,,,,,,,,,,,,,,,,,,
84.2,3103,0.278,,,,,,,,,,,,,,,,,,,,
91.6,2560.5,0.278,,,,,,,,,,,,,,,,,,,,
84.9,2928.5,0.2776,,,,,,,,,,,,,,,,,,,,
85.1,2893.8,0.2774,,,,,,,,,,,,,,,,,,,,
85.7,2808.2,0.2768,,,,,,,,,,,,,,,,,,,,
103.7,2453.6,0.2766,,,,,,,,,,,,,,,,,,,,
90.6,2584.9,0.2766,,,,,,,,,,,,,,,,,,,,
84.8,2947.9,0.2764,,,,,,,,,,,,,,,,,,,,
89.9,2599.2,0.2764,,,,,,,,,,,,,,,,,,,,
89.5,2613.1,0.2762,,,,,,,,,,,,,,,,,,,,
91.6,2556.9,0.2762,,,,,,,,,,,,,,,,,,,,
96.7,2488.1,0.276,,,,,,,,,,,,,,,,,,,,
106.4,2448.8,0.2758,,,,,,,,,,,,,,,,,,,,
97.1,2484.2,0.2758,,,,,,,,,,,,,,,,,,,,
86.4,2735.8,0.2758,,,,,,,,,,,,,,,,,,,,
93.8,2518.7,0.275,,,,,,,,,,,,,,,,,,,,
88.1,2647.9,0.275,,,,,,,,,,,,,,,,,,,,
86.7,2708.7,0.2748,,,,,,,,,,,,,,,,,,,,
88.1,2650.3,0.2748,,,,,,,,,,,,,,,,,,,,
84.8,2923.6,0.2746,,,,,,,,,,,,,,,,,,,,
85.5,2822.2,0.2746,,,,,,,,,,,,,,,,,,,,
87.4,2679.3,0.2746,,,,,,,,,,,,,,,,,,,,
93.9,2516.4,0.2746,,,,,,,,,,,,,,,,,,,,
93.7,2518.8,0.2746,,,,,,,,,,,,,,,,,,,,
86.8,2708.1,0.2744,,,,,,,,,,,,,,,,,,,,
102.2,2454.9,0.2736,,,,,,,,,,,,,,,,,,,,
95.6,2495.2,0.2736,,,,,,,,,,,,,,,,,,,,
88.9,2622,0.2736,,,,,,,,,,,,,,,,,,,,
96.5,2485.3,0.2734,,,,,,,,,,,,,,,,,,,,
83.5,3301.3,0.2728,,,,,,,,,,,,,,,,,,,,
84.8,2903.3,0.2728,,,,,,,,,,,,,,,,,,,,
85.6,2798.2,0.2724,,,,,,,,,,,,,,,,,,,,
96.3,2484.6,0.2724,,,,,,,,,,,,,,,,,,,,
87.1,2681.9,0.2722,,,,,,,,,,,,,,,,,,,,
112.9,2436.1,0.272,,,,,,,,,,,,,,,,,,,,
103.1,2450.8,0.272,,,,,,,,,,,,,,,,,,,,
86.8,2693.5,0.2716,,,,,,,,,,,,,,,,,,,,
94.9,2500.1,0.2712,,,,,,,,,,,,,,,,,,,,
89,2613.3,0.271,,,,,,,,,,,,,,,,,,,,
86.3,2719,0.2708,,,,,,,,,,,,,,,,,,,,
83.4,3374.5,0.2704,,,,,,,,,,,,,,,,,,,,
85.5,2781.7,0.2704,,,,,,,,,,,,,,,,,,,,
83.8,3064.5,0.2702,,,,,,,,,,,,,,,,,,,,
85.9,2752.1,0.2702,,,,,,,,,,,,,,,,,,,,
86.2,2719.1,0.27,,,,,,,,,,,,,,,,,,,,
86.7,2695.9,0.2696,,,,,,,,,,,,,,,,,,,,
83.4,3222.9,0.2694,,,,,,,,,,,,,,,,,,,,
96.7,2478.1,0.2694,,,,,,,,,,,,,,,,,,,,
99.2,2463.6,0.2692,,,,,,,,,,,,,,,,,,,,
87.6,2654.1,0.2692,,,,,,,,,,,,,,,,,,,,
91,2551.6,0.2692,,,,,,,,,,,,,,,,,,,,
92.5,2528,0.269,,,,,,,,,,,,,,,,,,,,
89.1,2606,0.269,,,,,,,,,,,,,,,,,,,,
98.1,2467.3,0.2686,,,,,,,,,,,,,,,,,,,,
92.7,2521.2,0.2684,,,,,,,,,,,,,,,,,,,,
100.2,2454.9,0.2682,,,,,,,,,,,,,,,,,,,,
88.7,2614.3,0.2682,,,,,,,,,,,,,,,,,,,,
96.3,2479.7,0.2678,,,,,,,,,,,,,,,,,,,,
83.8,3058.4,0.2676,,,,,,,,,,,,,,,,,,,,
99.5,2457.2,0.2676,,,,,,,,,,,,,,,,,,,,
94.3,2500.7,0.2676,,,,,,,,,,,,,,,,,,,,
94.6,2496.7,0.2676,,,,,,,,,,,,,,,,,,,,
84,2989.9,0.2674,,,,,,,,,,,,,,,,,,,,
88.7,2611.8,0.2674,,,,,,,,,,,,,,,,,,,,
84.6,2890.8,0.2672,,,,,,,,,,,,,,,,,,,,
91,2548.2,0.2672,,,,,,,,,,,,,,,,,,,,
105.2,2437.7,0.267,,,,,,,,,,,,,,,,,,,,
85.1,2823.4,0.267,,,,,,,,,,,,,,,,,,,,
98,2464.4,0.267,,,,,,,,,,,,,,,,,,,,
96,2479.8,0.2668,,,,,,,,,,,,,,,,,,,,
85.4,2776.4,0.2666,,,,,,,,,,,,,,,,,,,,
86,2721.1,0.2662,,,,,,,,,,,,,,,,,,,,
91.8,2532.4,0.2662,,,,,,,,,,,,,,,,,,,,
91.6,2535.8,0.2662,,,,,,,,,,,,,,,,,,,,
113,2426,0.266,,,,,,,,,,,,,,,,,,,,
107,2432.8,0.2656,,,,,,,,,,,,,,,,,,,,
83.4,3174.7,0.2654,,,,,,,,,,,,,,,,,,,,
100.7,2450.4,0.2654,,,,,,,,,,,,,,,,,,,,
83.7,3040.2,0.2652,,,,,,,,,,,,,,,,,,,,
86.3,2705.4,0.2652,,,,,,,,,,,,,,,,,,,,
87,2663.3,0.265,,,,,,,,,,,,,,,,,,,,
106,2433.5,0.2646,,,,,,,,,,,,,,,,,,,,
93.6,2501.8,0.2646,,,,,,,,,,,,,,,,,,,,
86.8,2669.3,0.2644,,,,,,,,,,,,,,,,,,,,
88,2624.2,0.2644,,,,,,,,,,,,,,,,,,,,
94.8,2489.8,0.2642,,,,,,,,,,,,,,,,,,,,
88,2623.1,0.2642,,,,,,,,,,,,,,,,,,,,
95.6,2478.9,0.264,,,,,,,,,,,,,,,,,,,,
99.9,2450.6,0.2638,,,,,,,,,,,,,,,,,,,,
83.5,3066.8,0.2636,,,,,,,,,,,,,,,,,,,,
93.1,2507,0.2634,,,,,,,,,,,,,,,,,,,,
85.2,2778.2,0.2632,,,,,,,,,,,,,,,,,,,,
85.2,2777.9,0.2632,,,,,,,,,,,,,,,,,,,,
106,2431.3,0.2628,,,,,,,,,,,,,,,,,,,,
90.7,2546.4,0.2628,,,,,,,,,,,,,,,,,,,,
86.6,2675.6,0.2626,,,,,,,,,,,,,,,,,,,,
90.1,2559.9,0.2626,,,,,,,,,,,,,,,,,,,,
99.2,2451.5,0.2624,,,,,,,,,,,,,,,,,,,,
85.9,2710.3,0.2624,,,,,,,,,,,,,,,,,,,,
92.6,2513.5,0.2622,,,,,,,,,,,,,,,,,,,,
83.2,3194.9,0.262,,,,,,,,,,,,,,,,,,,,
86.8,2662.1,0.2618,,,,,,,,,,,,,,,,,,,,
83.5,3047.3,0.2616,,,,,,,,,,,,,,,,,,,,
103.9,2432.6,0.2616,,,,,,,,,,,,,,,,,,,,
101.1,2442.7,0.2616,,,,,,,,,,,,,,,,,,,,
85.1,2785.7,0.2616,,,,,,,,,,,,,,,,,,,,
85.4,2752.2,0.2616,,,,,,,,,,,,,,,,,,,,
94.3,2490.3,0.2616,,,,,,,,,,,,,,,,,,,,
84.4,2863.6,0.2612,,,,,,,,,,,,,,,,,,,,
94.4,2487.4,0.261,,,,,,,,,,,,,,,,,,,,
92.8,2505.8,0.261,,,,,,,,,,,,,,,,,,,,
85,2798.7,0.2608,,,,,,,,,,,,,,,,,,,,
93.6,2495.9,0.2608,,,,,,,,,,,,,,,,,,,,
89.7,2569.6,0.2608,,,,,,,,,,,,,,,,,,,,
83.6,2993.1,0.2604,,,,,,,,,,,,,,,,,,,,
84.3,2868.3,0.2604,,,,,,,,,,,,,,,,,,,,
99.3,2448.2,0.2604,,,,,,,,,,,,,,,,,,,,
96.6,2464.2,0.2604,,,,,,,,,,,,,,,,,,,,
92.3,2514.6,0.2598,,,,,,,,,,,,,,,,,,,,
83.5,3012.6,0.2596,,,,,,,,,,,,,,,,,,,,
96.9,2459.9,0.2594,,,,,,,,,,,,,,,,,,,,
96.1,2466.7,0.2594,,,,,,,,,,,,,,,,,,,,
98.1,2450.1,0.259,,,,,,,,,,,,,,,,,,,,
83.1,3206.9,0.2588,,,,,,,,,,,,,,,,,,,,
86.7,2653.3,0.2586,,,,,,,,,,,,,,,,,,,,
89.4,2571.4,0.2586,,,,,,,,,,,,,,,,,,,,
89.1,2578.7,0.2586,,,,,,,,,,,,,,,,,,,,
84.1,2881.6,0.2584,,,,,,,,,,,,,,,,,,,,
84.8,2801.1,0.2584,,,,,,,,,,,,,,,,,,,,
86.4,2675.1,0.2584,,,,,,,,,,,,,,,,,,,,
90.6,2540.3,0.2582,,,,,,,,,,,,,,,,,,,,
83.1,3108.9,0.2578,,,,,,,,,,,,,,,,,,,,
85,2766.9,0.2578,,,,,,,,,,,,,,,,,,,,
85.6,2710.7,0.2578,,,,,,,,,,,,,,,,,,,,
84.5,2841.4,0.2576,,,,,,,,,,,,,,,,,,,,
85.4,2730.5,0.2576,,,,,,,,,,,,,,,,,,,,
88.7,2583.8,0.2574,,,,,,,,,,,,,,,,,,,,
86.2,2678.7,0.2572,,,,,,,,,,,,,,,,,,,,
83.8,2903.9,0.257,,,,,,,,,,,,,,,,,,,,
92.5,2502.3,0.257,,,,,,,,,,,,,,,,,,,,
88.9,2580.2,0.257,,,,,,,,,,,,,,,,,,,,
86.9,2639.4,0.2568,,,,,,,,,,,,,,,,,,,,
92.2,2505.3,0.2566,,,,,,,,,,,,,,,,,,,,
106.5,2420.3,0.2562,,,,,,,,,,,,,,,,,,,,
97.6,2449.4,0.2562,,,,,,,,,,,,,,,,,,,,
95.8,2461.4,0.2562,,,,,,,,,,,,,,,,,,,,
86.2,2674.8,0.256,,,,,,,,,,,,,,,,,,,,
89.7,2554.9,0.256,,,,,,,,,,,,,,,,,,,,
84.7,2781.3,0.2558,,,,,,,,,,,,,,,,,,,,
83.2,3058.2,0.2554,,,,,,,,,,,,,,,,,,,,
85.2,2738.8,0.2554,,,,,,,,,,,,,,,,,,,,
90.7,2529.2,0.255,,,,,,,,,,,,,,,,,,,,
99.5,2436.9,0.2548,,,,,,,,,,,,,,,,,,,,
82.8,3245.7,0.2546,,,,,,,,,,,,,,,,,,,,
84.1,2847.3,0.2546,,,,,,,,,,,,,,,,,,,,
85.9,2681.9,0.2544,,,,,,,,,,,,,,,,,,,,
87.1,2626,0.2544,,,,,,,,,,,,,,,,,,,,
91.8,2508.8,0.2544,,,,,,,,,,,,,,,,,,,,
84.6,2790.8,0.2542,,,,,,,,,,,,,,,,,,,,
91.2,2516.7,0.2542,,,,,,,,,,,,,,,,,,,,
84.7,2766.7,0.254,,,,,,,,,,,,,,,,,,,,
82.9,3119.7,0.2538,,,,,,,,,,,,,,,,,,,,
92.1,2501.5,0.2538,,,,,,,,,,,,,,,,,,,,
87.6,2604.8,0.2536,,,,,,,,,,,,,,,,,,,,
106,2416.6,0.2534,,,,,,,,,,,,,,,,,,,,
83.5,2926.5,0.2532,,,,,,,,,,,,,,,,,,,,
96.9,2447.3,0.2532,,,,,,,,,,,,,,,,,,,,
88.4,2577.2,0.2532,,,,,,,,,,,,,,,,,,,,
97.9,2441.1,0.2528,,,,,,,,,,,,,,,,,,,,
87.5,2608.6,0.2528,,,,,,,,,,,,,,,,,,,,
98.6,2436.9,0.2524,,,,,,,,,,,,,,,,,,,,
90.3,2532.3,0.2524,,,,,,,,,,,,,,,,,,,,
94.9,2465.3,0.252,,,,,,,,,,,,,,,,,,,,
87.3,2612.1,0.2516,,,,,,,,,,,,,,,,,,,,
91.5,2503.7,0.2512,,,,,,,,,,,,,,,,,,,,
83.8,2859.1,0.251,,,,,,,,,,,,,,,,,,,,
85,2733.6,0.251,,,,,,,,,,,,,,,,,,,,
88.1,2582.6,0.2508,,,,,,,,,,,,,,,,,,,,
102.2,2422.3,0.2506,,,,,,,,,,,,,,,,,,,,
89.4,2544.2,0.2498,,,,,,,,,,,,,,,,,,,,
82.7,3144.7,0.2496,,,,,,,,,,,,,,,,,,,,
85.3,2707.7,0.2496,,,,,,,,,,,,,,,,,,,,
103.1,2416.2,0.2494,,,,,,,,,,,,,,,,,,,,
96,2444.6,0.249,,,,,,,,,,,,,,,,,,,,
93.4,2475.9,0.249,,,,,,,,,,,,,,,,,,,,
86.5,2630.6,0.249,,,,,,,,,,,,,,,,,,,,
106.2,2409.9,0.2488,,,,,,,,,,,,,,,,,,,,
100.4,2424.8,0.2488,,,,,,,,,,,,,,,,,,,,
93.9,2472.1,0.2488,,,,,,,,,,,,,,,,,,,,
90.6,2518.2,0.2488,,,,,,,,,,,,,,,,,,,,
95.6,2449.4,0.2486,,,,,,,,,,,,,,,,,,,,
85.5,2682.8,0.2486,,,,,,,,,,,,,,,,,,,,
115.8,2401.2,0.2484,,,,,,,,,,,,,,,,,,,,
103.4,2412.3,0.2484,,,,,,,,,,,,,,,,,,,,
85.4,2698,0.2484,,,,,,,,,,,,,,,,,,,,
95.6,2448.2,0.2484,,,,,,,,,,,,,,,,,,,,
86,2650.9,0.2482,,,,,,,,,,,,,,,,,,,,
86.7,2622.8,0.2482,,,,,,,,,,,,,,,,,,,,
89.9,2528.6,0.2482,,,,,,,,,,,,,,,,,,,,
82.7,3103.9,0.2476,,,,,,,,,,,,,,,,,,,,
87.6,2590.4,0.2476,,,,,,,,,,,,,,,,,,,,
87.9,2579.3,0.2474,,,,,,,,,,,,,,,,,,,,
102.6,2414.7,0.2472,,,,,,,,,,,,,,,,,,,,
84.3,2766.5,0.2468,,,,,,,,,,,,,,,,,,,,
102.8,2411.8,0.2462,,,,,,,,,,,,,,,,,,,,
82.8,3045.5,0.2458,,,,,,,,,,,,,,,,,,,,
94.2,2461.7,0.2458,,,,,,,,,,,,,,,,,,,,
82.3,3255.6,0.2456,,,,,,,,,,,,,,,,,,,,
84.4,2751.7,0.2454,,,,,,,,,,,,,,,,,,,,
86.8,2606.7,0.2454,,,,,,,,,,,,,,,,,,,,
82.3,3301.1,0.2452,,,,,,,,,,,,,,,,,,,,
109.9,2397.5,0.2452,,,,,,,,,,,,,,,,,,,,
86,2643.7,0.2452,,,,,,,,,,,,,,,,,,,,
89.9,2523.8,0.245,,,,,,,,,,,,,,,,,,,,
90.9,2502,0.2448,,,,,,,,,,,,,,,,,,,,
84,2771,0.2446,,,,,,,,,,,,,,,,,,,,
84.5,2737.8,0.2446,,,,,,,,,,,,,,,,,,,,
88,2569.3,0.2444,,,,,,,,,,,,,,,,,,,,
99.1,2422.1,0.2436,,,,,,,,,,,,,,,,,,,,
84.1,2762.7,0.2432,,,,,,,,,,,,,,,,,,,,
101.1,2412.4,0.243,,,,,,,,,,,,,,,,,,,,
85.1,2690.4,0.243,,,,,,,,,,,,,,,,,,,,
97.8,2424.6,0.2428,,,,,,,,,,,,,,,,,,,,
96,2435.4,0.2428,,,,,,,,,,,,,,,,,,,,
109.2,2394.1,0.2424,,,,,,,,,,,,,,,,,,,,
83.7,2811.7,0.2424,,,,,,,,,,,,,,,,,,,,
83.3,2857.8,0.242,,,,,,,,,,,,,,,,,,,,
84.1,2749.8,0.242,,,,,,,,,,,,,,,,,,,,
83.9,2762.7,0.2418,,,,,,,,,,,,,,,,,,,,
84.1,2745.3,0.2418,,,,,,,,,,,,,,,,,,,,
110.4,2391.3,0.2416,,,,,,,,,,,,,,,,,,,,
83,2919.5,0.2416,,,,,,,,,,,,,,,,,,,,
93,2468.6,0.2416,,,,,,,,,,,,,,,,,,,,
86.1,2624.2,0.241,,,,,,,,,,,,,,,,,,,,
82.1,3270.5,0.2408,,,,,,,,,,,,,,,,,,,,
84,2750.2,0.2406,,,,,,,,,,,,,,,,,,,,
85.7,2636.2,0.24,,,,,,,,,,,,,,,,,,,,
103.2,2398.2,0.2398,,,,,,,,,,,,,,,,,,,,
90.9,2492.9,0.2396,,,,,,,,,,,,,,,,,,,,
95.1,2436.7,0.2394,,,,,,,,,,,,,,,,,,,,
82.4,3063.7,0.2392,,,,,,,,,,,,,,,,,,,,
101.3,2405,0.2392,,,,,,,,,,,,,,,,,,,,
83.6,2777.8,0.2392,,,,,,,,,,,,,,,,,,,,
91.2,2484.7,0.2392,,,,,,,,,,,,,,,,,,,,
89.5,2518.2,0.239,,,,,,,,,,,,,,,,,,,,
102.7,2398.7,0.2388,,,,,,,,,,,,,,,,,,,,
83.1,2854.8,0.2384,,,,,,,,,,,,,,,,,,,,
97.4,2419,0.2382,,,,,,,,,,,,,,,,,,,,
91.8,2475.2,0.2382,,,,,,,,,,,,,,,,,,,,
101.1,2403.1,0.2378,,,,,,,,,,,,,,,,,,,,
83.6,2769.8,0.2378,,,,,,,,,,,,,,,,,,,,
92.1,2472.1,0.2376,,,,,,,,,,,,,,,,,,,,
102.5,2396.2,0.2374,,,,,,,,,,,,,,,,,,,,
87.8,2553.6,0.2374,,,,,,,,,,,,,,,,,,,,
88.7,2530.7,0.2372,,,,,,,,,,,,,,,,,,,,
96.1,2424.6,0.2366,,,,,,,,,,,,,,,,,,,,
88.3,2534.2,0.2366,,,,,,,,,,,,,,,,,,,,
83,2860.6,0.2362,,,,,,,,,,,,,,,,,,,,
95.7,2424.6,0.2362,,,,,,,,,,,,,,,,,,,,
82.1,3111.1,0.236,,,,,,,,,,,,,,,,,,,,
106.1,2388.1,0.236,,,,,,,,,,,,,,,,,,,,
100.4,2401.9,0.236,,,,,,,,,,,,,,,,,,,,
83.7,2741,0.236,,,,,,,,,,,,,,,,,,,,
90.8,2487,0.236,,,,,,,,,,,,,,,,,,,,
83.3,2803.8,0.2358,,,,,,,,,,,,,,,,,,,,
85.6,2630.6,0.2356,,,,,,,,,,,,,,,,,,,,
89.1,2516.4,0.2354,,,,,,,,,,,,,,,,,,,,
82.6,2939.6,0.2352,,,,,,,,,,,,,,,,,,,,
97.6,2412,0.2352,,,,,,,,,,,,,,,,,,,,
85.5,2633.5,0.2352,,,,,,,,,,,,,,,,,,,,
82.1,3093.4,0.235,,,,,,,,,,,,,,,,,,,,
86.5,2589.7,0.235,,,,,,,,,,,,,,,,,,,,
87.2,2567.8,0.235,,,,,,,,,,,,,,,,,,,,
87.3,2564.2,0.235,,,,,,,,,,,,,,,,,,,,
89.2,2514.9,0.235,,,,,,,,,,,,,,,,,,,,
84.6,2679,0.2348,,,,,,,,,,,,,,,,,,,,
85.6,2624.1,0.2346,,,,,,,,,,,,,,,,,,,,
87.2,2568.5,0.2346,,,,,,,,,,,,,,,,,,,,
82.5,2948.7,0.2344,,,,,,,,,,,,,,,,,,,,
82.9,2877.9,0.2344,,,,,,,,,,,,,,,,,,,,
84.3,2699.7,0.2344,,,,,,,,,,,,,,,,,,,,
91.4,2473.6,0.2344,,,,,,,,,,,,,,,,,,,,
81.6,3801.7,0.2342,,,,,,,,,,,,,,,,,,,,
82.9,2869.4,0.2342,,,,,,,,,,,,,,,,,,,,
94.3,2435.8,0.2342,,,,,,,,,,,,,,,,,,,,
85.2,2647.3,0.2342,,,,,,,,,,,,,,,,,,,,
93.3,2444,0.2336,,,,,,,,,,,,,,,,,,,,
87.9,2540,0.2336,,,,,,,,,,,,,,,,,,,,
83.4,2764.9,0.2332,,,,,,,,,,,,,,,,,,,,
90.5,2484.3,0.2332,,,,,,,,,,,,,,,,,,,,
82.5,2930,0.233,,,,,,,,,,,,,,,,,,,,
92.7,2452.4,0.233,,,,,,,,,,,,,,,,,,,,
96.5,2415.2,0.2328,,,,,,,,,,,,,,,,,,,,
81.6,3224.8,0.2322,,,,,,,,,,,,,,,,,,,,
84.3,2692.8,0.2322,,,,,,,,,,,,,,,,,,,,
87.5,2544.6,0.2322,,,,,,,,,,,,,,,,,,,,
84.8,2659.5,0.2316,,,,,,,,,,,,,,,,,,,,
87.9,2534.1,0.2316,,,,,,,,,,,,,,,,,,,,
88.3,2525.5,0.2314,,,,,,,,,,,,,,,,,,,,
84.5,2676.7,0.2312,,,,,,,,,,,,,,,,,,,,
88.4,2520.2,0.231,,,,,,,,,,,,,,,,,,,,
82.3,2953.8,0.2308,,,,,,,,,,,,,,,,,,,,
86.5,2580.3,0.2308,,,,,,,,,,,,,,,,,,,,
83.1,2785.5,0.2306,,,,,,,,,,,,,,,,,,,,
86,2594.6,0.2304,,,,,,,,,,,,,,,,,,,,
86.4,2579.6,0.2304,,,,,,,,,,,,,,,,,,,,
91.4,2463,0.2302,,,,,,,,,,,,,,,,,,,,
81.5,3190.1,0.23,,,,,,,,,,,,,,,,,,,,
110.4,2375.8,0.23,,,,,,,,,,,,,,,,,,,,
107.9,2378.1,0.2298,,,,,,,,,,,,,,,,,,,,
85.6,2612.3,0.2296,,,,,,,,,,,,,,,,,,,,
86.2,2588.7,0.2296,,,,,,,,,,,,,,,,,,,,
88.4,2515.8,0.2294,,,,,,,,,,,,,,,,,,,,
81.7,3087.8,0.2292,,,,,,,,,,,,,,,,,,,,
87.6,2533.1,0.2284,,,,,,,,,,,,,,,,,,,,
105.2,2378.6,0.2282,,,,,,,,,,,,,,,,,,,,
89,2501.7,0.2282,,,,,,,,,,,,,,,,,,,,
